Int_no,Intersection,idDemande,Date,Heure,ND,NTD,NG,ED,ETD,EG,SD,STD,SG,OD,OTD,OG,Piet_N,Piet_E,Piet_S,Piet_O,Cy_N,Cy_E,Cy_S,Cy_O,Lat,Lon,Temps
vancouver/190590,MAIN AND HASTINGS,190590,Friday October 11 1996,15:30-17:30,98,790,,162,1185,344,376,493,159,156,1818,34,923,916,1080,1449,15,36,17,27,49.2813356595642,-123.099648798315,CLOUDY 
vancouver/190590,MAIN AND HASTINGS,190590,Friday October 11 1996,16:25-17:25,44,413,,88,597,188,204,248,80,63,993,13,446,434,495,696,7,18,7,12,49.2813356595642,-123.099648798315,CLOUDY 
vancouver/190590,MAIN AND HASTINGS,190590,Monday July 13 1998,07:00-09:00,37,368,3,156,1754,260,126,494,132,66,554,11,408,465,460,732,10,12,10,14,49.2813356595642,-123.099648798315,CLEAR 
vancouver/190590,MAIN AND HASTINGS,190590,Monday July 13 1998,07:40-08:40,20,192,1,77,947,114,69,283,73,31,313,7,219,266,265,399,6,7,5,9,49.2813356595642,-123.099648798315,CLEAR 
vancouver/190590,MAIN AND HASTINGS,190590,Monday July 13 1998,15:30-17:30,75,861,2,133,1127,397,384,468,218,165,2076,33,992,1021,1670,1699,41,32,27,30,49.2813356595642,-123.099648798315,CLEAR 
vancouver/190590,MAIN AND HASTINGS,190590,Monday July 13 1998,16:00-17:00,49,478,1,65,557,220,188,250,109,81,1070,13,525,530,896,861,23,11,19,15,49.2813356595642,-123.099648798315,CLEAR 
vancouver/190590,MAIN AND HASTINGS,190590,Thursday May 11 2000,07:00-09:00,28,339,1,208,2001,264,133,527,147,53,520,20,260,378,337,224,,17,14,2,49.2813356595642,-123.099648798315,RAIN 
vancouver/190590,MAIN AND HASTINGS,190590,Thursday May 11 2000,07:55-08:55,12,180,1,105,1004,149,67,279,84,18,290,14,164,219,210,134,,13,13,2,49.2813356595642,-123.099648798315,RAIN 
vancouver/190590,MAIN AND HASTINGS,190590,Thursday May 11 2000,15:30-17:30,93,750,1,112,1051,329,315,442,172,190,1869,46,598,680,949,949,18,20,16,10,49.2813356595642,-123.099648798315,RAIN 
vancouver/190590,MAIN AND HASTINGS,190590,Thursday May 11 2000,16:10-17:10,53,446,1,57,558,175,166,215,88,103,1040,23,288,337,495,531,14,13,11,6,49.2813356595642,-123.099648798315,RAIN 
vancouver/190590,MAIN AND HASTINGS,190590,Tuesday August 13 2002,07:00-09:00,38,359,,122,1951,304,104,428,127,66,548,18,321,390,298,376,14,17,9,11,49.2813356595642,-123.099648798315,CLEAR 
vancouver/190590,MAIN AND HASTINGS,190590,Tuesday August 13 2002,07:40-08:40,16,197,,74,1138,176,55,212,69,41,303,11,172,229,158,219,7,8,7,7,49.2813356595642,-123.099648798315,CLEAR 
vancouver/190590,MAIN AND HASTINGS,190590,Tuesday August 13 2002,15:30-17:30,40,696,1,78,1041,276,259,426,150,85,1914,19,326,412,534,545,14,33,18,16,49.2813356595642,-123.099648798315,CLEAR 
vancouver/190590,MAIN AND HASTINGS,190590,Tuesday August 13 2002,16:25-17:25,22,372,0,34,548,153,130,219,71,47,1006,7,157,182,281,286,6,13,7,4,49.2813356595642,-123.099648798315,CLEAR 
vancouver/190592,MAIN AND PENDER,190592,Monday August 21 2000,07:00-09:00,62,646,5,7,91,20,88,712,147,117,165,14,195,226,162,191,9,10,9,9,49.2803855182387,-123.099689117535,CLEAR 
vancouver/190592,MAIN AND PENDER,190592,Monday August 21 2000,07:55-08:55,34,388,2,6,53,12,57,394,86,69,105,7,118,146,95,119,5,8,5,3,49.2803855182387,-123.099689117535,CLEAR 
vancouver/190592,MAIN AND PENDER,190592,Monday August 21 2000,15:30-17:30,123,1201,4,67,146,113,165,821,120,309,413,17,992,1112,1151,1229,30,6,9,38,49.2803855182387,-123.099689117535,CLEAR 
vancouver/190592,MAIN AND PENDER,190592,Monday August 21 2000,16:25-17:25,56,667,3,39,74,50,70,403,51,173,219,10,445,475,483,583,13,2,1,27,49.2803855182387,-123.099689117535,CLEAR 
vancouver/190592,MAIN AND PENDER,190592,Monday July 27 1998,07:00-09:00,47,598,,27,152,58,105,775,177,123,149,9,282,478,218,264,10,13,15,2,49.2803855182387,-123.099689117535,CLEAR 
vancouver/190592,MAIN AND PENDER,190592,Monday July 27 1998,07:55-08:55,29,326,,17,95,40,73,423,104,82,92,4,175,286,143,165,4,8,8,1,49.2803855182387,-123.099689117535,CLEAR 
vancouver/190592,MAIN AND PENDER,190592,Monday July 27 1998,15:30-17:30,84,1109,,80,158,119,176,795,146,282,415,17,883,1097,1733,1500,16,12,28,29,49.2803855182387,-123.099689117535,CLEAR 
vancouver/190592,MAIN AND PENDER,190592,Monday July 27 1998,16:20-17:20,38,585,,34,84,53,96,395,77,158,236,7,438,490,823,744,10,5,17,13,49.2803855182387,-123.099689117535,CLEAR 
vancouver/190592,MAIN AND PENDER,190592,Thursday July 03 2003,07:00-09:00,60,754,,18,182,63,95,742,177,129,176,9,190,283,184,232,21,26,37,7,49.2803855182387,-123.099689117535,CLEAR 
vancouver/190592,MAIN AND PENDER,190592,Thursday July 03 2003,07:55-08:55,34,399,,5,109,35,65,400,96,73,106,5,118,198,107,137,12,15,27,4,49.2803855182387,-123.099689117535,CLEAR 
vancouver/190592,MAIN AND PENDER,190592,Thursday July 03 2003,15:30-17:30,92,1298,5,70,131,138,185,930,117,184,339,10,862,1144,1039,871,34,31,17,41,49.2803855182387,-123.099689117535,CLEAR 
vancouver/190592,MAIN AND PENDER,190592,Thursday July 03 2003,16:25-17:25,46,678,3,30,64,87,111,487,64,96,182,5,422,554,494,375,20,15,10,24,49.2803855182387,-123.099689117535,CLEAR 
vancouver/190592,MAIN AND PENDER,190592,Wednesday June 26 1996,07:00-09:00,91,665,,38,198,83,121,772,218,140,210,7,300,440,260,292,20,9,30,6,49.2803855182387,-123.099689117535,CLEAR 
vancouver/190592,MAIN AND PENDER,190592,Wednesday June 26 1996,07:50-08:50,40,369,,15,116,56,74,441,133,93,130,4,180,220,161,172,11,4,14,3,49.2803855182387,-123.099689117535,CLEAR 
vancouver/190592,MAIN AND PENDER,190592,Wednesday June 26 1996,15:30-17:30,102,1195,,94,166,153,175,802,212,286,405,7,1435,1845,1643,1403,34,23,28,37,49.2803855182387,-123.099689117535,CLEAR 
vancouver/190592,MAIN AND PENDER,190592,Wednesday June 26 1996,16:00-17:00,50,615,,50,107,66,82,420,104,164,213,4,784,1003,852,747,11,11,16,13,49.2803855182387,-123.099689117535,CLEAR 
vancouver/190594,MAIN AND KEEFER,190594,Friday June 28 1996,07:00-09:00,81,704,10,54,84,69,126,969,103,60,106,33,256,556,250,254,6,4,23,5,49.2794814692101,-123.099729328914,CLOUDY 
vancouver/190594,MAIN AND KEEFER,190594,Friday June 28 1996,07:55-08:55,53,409,5,28,51,46,82,543,65,40,71,19,166,342,182,160,3,0,13,2,49.2794814692101,-123.099729328914,CLOUDY 
vancouver/190594,MAIN AND KEEFER,190594,Friday June 28 1996,15:30-17:30,233,1447,7,209,179,116,293,1213,198,306,371,76,1448,3237,3223,2156,33,6,33,11,49.2794814692101,-123.099729328914,CLOUDY 
vancouver/190594,MAIN AND KEEFER,190594,Friday June 28 1996,15:40-16:40,109,757,5,109,100,57,149,630,105,159,181,41,696,1512,1498,1054,18,2,13,3,49.2794814692101,-123.099729328914,CLOUDY 
vancouver/190594,MAIN AND KEEFER,190594,Thursday February 02 2006,07:00-09:00,36,413,6,14,87,22,48,407,49,53,154,10,106,209,125,112,3,4,12,1,49.2794814692101,-123.099729328914,CLEAR 
vancouver/190594,MAIN AND KEEFER,190594,Thursday February 02 2006,07:55-08:55,21,251,5,9,60,11,25,214,25,38,116,10,79,129,88,81,1,4,8,1,49.2794814692101,-123.099729328914,CLEAR 
vancouver/190594,MAIN AND KEEFER,190594,Thursday February 02 2006,15:30-17:30,84,1078,5,81,142,101,137,564,100,157,437,49,619,1143,1070,802,20,2,7,10,49.2794814692101,-123.099729328914,CLEAR 
vancouver/190594,MAIN AND KEEFER,190594,Thursday February 02 2006,16:25-17:25,45,581,3,41,70,46,88,315,61,83,232,25,255,537,497,398,11,2,5,8,49.2794814692101,-123.099729328914,CLEAR 
vancouver/190594,MAIN AND KEEFER,190594,Thursday May 04 2000,07:00-09:00,69,428,31,73,113,46,69,887,77,64,647,68,223,166,426,217,3,7,17,16,49.2794814692101,-123.099729328914,rain 
vancouver/190594,MAIN AND KEEFER,190594,Thursday May 04 2000,07:55-08:55,45,254,25,38,81,26,44,482,47,45,342,36,145,99,244,143,1,4,10,10,49.2794814692101,-123.099729328914,rain 
vancouver/190594,MAIN AND KEEFER,190594,Thursday May 04 2000,15:30-17:30,105,1378,10,115,1085,121,214,839,102,180,314,55,638,1008,978,958,23,21,18,9,49.2794814692101,-123.099729328914,rain 
vancouver/190594,MAIN AND KEEFER,190594,Thursday May 04 2000,16:25-17:25,51,733,6,72,592,68,104,407,49,86,170,28,262,388,421,397,16,14,8,3,49.2794814692101,-123.099729328914,rain 
vancouver/190594,MAIN AND KEEFER,190594,Tuesday July 28 1998,07:00-09:00,78,755,19,41,92,59,132,970,76,65,136,32,251,483,285,263,11,5,18,4,49.2794814692101,-123.099729328914,CLEAR 
vancouver/190594,MAIN AND KEEFER,190594,Tuesday July 28 1998,07:55-08:55,56,410,15,31,60,41,83,526,56,34,97,19,163,287,208,181,5,4,13,2,49.2794814692101,-123.099729328914,CLEAR 
vancouver/190594,MAIN AND KEEFER,190594,Tuesday July 28 1998,15:30-17:30,158,1365,6,97,129,96,182,892,139,290,338,74,927,981,1612,1783,47,9,37,17,49.2794814692101,-123.099729328914,CLEAR 
vancouver/190594,MAIN AND KEEFER,190594,Tuesday July 28 1998,15:50-16:50,85,736,1,47,74,51,100,456,73,150,170,40,406,479,840,824,24,6,15,6,49.2794814692101,-123.099729328914,CLEAR 
vancouver/190594,MAIN AND KEEFER,190594,Wednesday August 06 2003,07:00-09:00,71,821,19,34,103,52,105,918,89,53,143,25,169,398,271,224,13,10,29,6,49.2794814692101,-123.099729328914,CLOUDY 
vancouver/190594,MAIN AND KEEFER,190594,Wednesday August 06 2003,07:55-08:55,40,430,9,22,62,32,63,519,50,37,91,18,108,255,164,136,3,6,18,4,49.2794814692101,-123.099729328914,CLOUDY 
vancouver/190594,MAIN AND KEEFER,190594,Wednesday August 06 2003,15:30-17:30,127,1356,8,100,103,79,133,1054,124,220,325,45,861,1568,1355,1164,29,18,33,21,49.2794814692101,-123.099729328914,CLOUDY 
vancouver/190594,MAIN AND KEEFER,190594,Wednesday August 06 2003,16:25-17:25,72,722,1,59,49,47,58,556,61,113,152,24,423,715,613,558,18,6,22,10,49.2794814692101,-123.099729328914,CLOUDY 
vancouver/190596,MAIN AND GEORGIA,190596,Thursday June 01 2000,07:00-09:00,6,848,21,17,3,35,72,1056,7,2,,1,38,87,10,68,3,13,13,4,49.2785785059798,-123.09977226362,CLEAR 
vancouver/190596,MAIN AND GEORGIA,190596,Thursday June 01 2000,07:50-08:50,4,490,11,7,3,24,43,595,6,1,,1,19,48,4,44,2,10,11,4,49.2785785059798,-123.09977226362,CLEAR 
vancouver/190596,MAIN AND GEORGIA,190596,Thursday June 01 2000,15:30-17:30,8,1412,69,51,2,75,131,1179,10,11,4,4,249,245,61,216,8,3,11,6,49.2785785059798,-123.09977226362,CLEAR 
vancouver/190596,MAIN AND GEORGIA,190596,Thursday June 01 2000,16:00-17:00,5,737,41,21,2,34,74,620,6,10,3,2,142,123,35,107,4,1,5,1,49.2785785059798,-123.09977226362,CLEAR 
vancouver/190596,MAIN AND GEORGIA,190596,Thursday November 03 2011,07:00-09:00,3,792,14,10,,21,45,955,,,,,80,92,23,40,23,3,39,,49.2785785059798,-123.09977226362,OVERCAST 
vancouver/190596,MAIN AND GEORGIA,190596,Thursday November 03 2011,07:55-08:55,2,504,9,7,,20,30,602,,,,,56,60,14,26,10,2,26,,49.2785785059798,-123.09977226362,OVERCAST 
vancouver/190596,MAIN AND GEORGIA,190596,Thursday November 03 2011,16:00-18:00,2,1402,56,33,,75,66,1090,5,3,,,208,266,79,230,35,8,32,2,49.2785785059798,-123.09977226362,OVERCAST 
vancouver/190596,MAIN AND GEORGIA,190596,Thursday November 03 2011,16:30-17:30,1,793,27,19,,43,30,565,3,2,,,111,118,42,113,23,5,19,2,49.2785785059798,-123.09977226362,OVERCAST 
vancouver/190596,MAIN AND GEORGIA,190596,Tuesday January 24 2006,07:00-09:00,,552,3,7,,14,23,586,6,4,2,,53,101,34,92,,2,21,,49.2785785059798,-123.09977226362,CLEAR 
vancouver/190596,MAIN AND GEORGIA,190596,Tuesday January 24 2006,07:55-08:55,,346,2,5,,11,13,323,5,3,1,,42,68,24,46,,1,13,,49.2785785059798,-123.09977226362,CLEAR 
vancouver/190596,MAIN AND GEORGIA,190596,Tuesday January 24 2006,15:30-17:30,9,1181,57,66,3,111,114,876,9,11,12,9,278,383,130,314,10,5,26,,49.2785785059798,-123.09977226362,CLEAR 
vancouver/190596,MAIN AND GEORGIA,190596,Tuesday January 24 2006,16:05-17:05,4,649,34,36,1,61,63,443,3,4,5,4,145,207,58,193,10,3,17,,49.2785785059798,-123.09977226362,CLEAR 
vancouver/190596,MAIN AND GEORGIA,190596,Wednesday August 06 2003,07:00-09:00,3,933,20,20,1,29,55,1106,4,3,1,1,70,78,20,70,17,5,18,11,49.2785785059798,-123.09977226362,CLOUDY 
vancouver/190596,MAIN AND GEORGIA,190596,Wednesday August 06 2003,07:55-08:55,2,505,16,15,1,16,27,626,3,3,1,1,48,46,10,39,6,2,12,1,49.2785785059798,-123.09977226362,CLOUDY 
vancouver/190596,MAIN AND GEORGIA,190596,Wednesday August 06 2003,15:30-17:30,31,1596,94,96,4,117,138,1395,23,16,7,6,462,438,143,448,33,6,23,1,49.2785785059798,-123.09977226362,CLOUDY 
vancouver/190596,MAIN AND GEORGIA,190596,Wednesday August 06 2003,16:15-17:15,18,824,53,56,1,59,76,708,8,9,3,2,208,175,87,251,12,1,10,1,49.2785785059798,-123.09977226362,CLOUDY 
vancouver/190596,MAIN AND GEORGIA,190596,Wednesday June 24 1998,07:00-09:00,4,772,22,25,,25,78,1160,5,7,1,1,66,122,17,107,7,2,10,,49.2785785059798,-123.09977226362,RAIN 
vancouver/190596,MAIN AND GEORGIA,190596,Wednesday June 24 1998,07:55-08:55,4,427,15,11,,17,41,651,2,4,1,1,35,77,10,61,3,1,5,,49.2785785059798,-123.09977226362,RAIN 
vancouver/190596,MAIN AND GEORGIA,190596,Wednesday June 24 1998,15:30-17:30,15,1812,91,101,,141,168,1332,19,25,4,6,277,411,95,365,25,4,22,,49.2785785059798,-123.09977226362,RAIN 
vancouver/190596,MAIN AND GEORGIA,190596,Wednesday June 24 1998,16:25-17:25,9,950,47,46,,76,88,694,9,11,2,2,122,198,51,194,13,3,12,,49.2785785059798,-123.09977226362,RAIN 
vancouver/190596,MAIN AND GEORGIA,190596,Wednesday November 02 2005,07:00-09:00,5,676,12,11,,33,80,635,3,2,1,,83,305,20,87,10,,15,,49.2785785059798,-123.09977226362,CLOUDY 
vancouver/190596,MAIN AND GEORGIA,190596,Wednesday November 02 2005,07:55-08:55,5,382,7,8,,24,55,354,2,2,0,,61,192,13,45,6,,9,,49.2785785059798,-123.09977226362,CLOUDY 
vancouver/190596,MAIN AND GEORGIA,190596,Wednesday November 02 2005,15:30-17:30,8,1435,59,33,,83,126,759,9,4,1,3,277,415,72,164,11,5,12,,49.2785785059798,-123.09977226362,CLOUDY 
vancouver/190596,MAIN AND GEORGIA,190596,Wednesday November 02 2005,16:20-17:20,3,744,36,16,,44,51,408,8,4,0,2,131,189,30,81,7,5,7,,49.2785785059798,-123.09977226362,CLOUDY 
vancouver/190598,MAIN AND UNION,190598,Friday July 04 1997,07:00-09:00,169,783,,26,177,247,90,1286,1990,,,,48,174,,80,11,223,49,38,49.2776708765756,-123.099812423274,CLEAR 
vancouver/190598,MAIN AND UNION,190598,Friday July 04 1997,07:50-08:50,96,423,,18,106,127,47,702,1099,,,,25,96,,48,4,137,29,24,49.2776708765756,-123.099812423274,CLEAR 
vancouver/190598,MAIN AND UNION,190598,Friday July 04 1997,15:30-17:30,274,1676,,90,228,484,148,1530,1328,,,,70,396,3,253,40,97,39,125,49.2776708765756,-123.099812423274,CLEAR 
vancouver/190598,MAIN AND UNION,190598,Friday July 04 1997,16:00-17:00,143,858,,51,116,245,76,791,674,,,,40,217,1,120,17,47,19,60,49.2776708765756,-123.099812423274,CLEAR 
vancouver/190598,MAIN AND UNION,190598,Thursday August 07 2003,07:00-09:00,162,770,,20,166,254,65,1330,1598,,0,,53,108,,88,13,187,38,41,49.2776708765756,-123.099812423274,CLEAR 
vancouver/190598,MAIN AND UNION,190598,Thursday August 07 2003,07:50-08:50,76,407,,6,121,173,45,745,887,,0,,33,63,,42,7,103,20,28,49.2776708765756,-123.099812423274,CLEAR 
vancouver/190598,MAIN AND UNION,190598,Thursday August 07 2003,15:30-17:30,117,1616,,51,185,445,81,1387,1268,,0,,78,297,1,303,33,106,41,193,49.2776708765756,-123.099812423274,CLEAR 
vancouver/190598,MAIN AND UNION,190598,Thursday August 07 2003,16:05-17:05,63,860,,25,91,234,40,751,640,,0,,40,153,0,169,11,43,31,99,49.2776708765756,-123.099812423274,CLEAR 
vancouver/190598,MAIN AND UNION,190598,Thursday August 17 2000,07:00-09:00,118,753,,6,163,217,77,1259,1949,,0,,32,43,,124,5,215,32,54,49.2776708765756,-123.099812423274,CLEAR 
vancouver/190598,MAIN AND UNION,190598,Thursday August 17 2000,07:50-08:50,68,452,,3,109,121,48,706,1071,,0,,20,25,,78,3,133,20,28,49.2776708765756,-123.099812423274,CLEAR 
vancouver/190598,MAIN AND UNION,190598,Thursday August 17 2000,15:30-17:30,138,1588,,22,188,393,119,1298,1251,,1,,27,103,,365,17,58,33,166,49.2776708765756,-123.099812423274,CLEAR 
vancouver/190598,MAIN AND UNION,190598,Thursday August 17 2000,16:20-17:20,69,874,,8,89,186,59,652,670,,1,,7,48,,157,9,29,16,83,49.2776708765756,-123.099812423274,CLEAR 
vancouver/190598,MAIN AND UNION,190598,Tuesday July 26 2005,07:00-09:00,77,800,,4,177,199,45,1005,2069,,0,,53,32,2,86,10,402,54,60,49.2776708765756,-123.099812423274,CLEAR 
vancouver/190598,MAIN AND UNION,190598,Tuesday July 26 2005,07:50-08:50,46,432,,0,114,128,26,579,1155,,0,,25,21,1,53,9,233,26,35,49.2776708765756,-123.099812423274,CLEAR 
vancouver/190598,MAIN AND UNION,190598,Tuesday July 26 2005,15:30-17:30,137,1488,,32,224,305,63,1125,1290,,0,,47,64,5,200,17,130,35,253,49.2776708765756,-123.099812423274,CLEAR 
vancouver/190598,MAIN AND UNION,190598,Tuesday July 26 2005,16:15-17:15,69,782,,18,126,185,36,624,682,,0,,14,43,2,102,8,58,20,131,49.2776708765756,-123.099812423274,CLEAR 
vancouver/190600,MAIN AND PRIOR,190600,Thursday June 08 2000,07:00-09:00,,1005,4,280,0,1,82,2914,,1109,65,46,13,105,3,88,12,6,22,9,49.2767120738632,-123.096831254733,CLOUDY 
vancouver/190600,MAIN AND PRIOR,190600,Thursday June 08 2000,07:50-08:50,,588,1,149,0,1,52,1651,,620,41,26,8,70,3,58,6,3,15,6,49.2767120738632,-123.096831254733,CLOUDY 
vancouver/190600,MAIN AND PRIOR,190600,Thursday June 08 2000,15:30-17:30,,1852,1,229,0,,122,2553,,1703,180,87,26,263,5,147,29,6,13,38,49.2767120738632,-123.096831254733,CLOUDY 
vancouver/190600,MAIN AND PRIOR,190600,Thursday June 08 2000,16:20-17:20,,927,0,109,0,,61,1367,,924,113,48,6,124,2,69,12,2,7,25,49.2767120738632,-123.096831254733,CLOUDY 
vancouver/190601,MAIN AND PRIOR,190601,Thursday July 06 1995,07:00-09:00,,972,9,314,,,101,3361,,1136,52,63,30,140,3,74,13,12,26,6,49.2767663921058,-123.099847452703,CLEAR 
vancouver/190601,MAIN AND PRIOR,190601,Thursday July 06 1995,07:55-08:55,,564,8,176,,,62,1851,,626,25,37,19,101,3,44,8,8,19,4,49.2767663921058,-123.099847452703,CLEAR 
vancouver/190601,MAIN AND PRIOR,190601,Thursday July 06 1995,15:30-17:30,,2198,,184,,,135,2634,,1933,136,117,54,314,10,283,43,9,38,53,49.2767663921058,-123.099847452703,CLEAR 
vancouver/190601,MAIN AND PRIOR,190601,Thursday July 06 1995,16:20-17:20,,1158,,87,,,75,1302,,982,64,62,26,172,0,126,27,5,20,26,49.2767663921058,-123.099847452703,CLEAR 
vancouver/190601,MAIN AND PRIOR,190601,Tuesday August 27 2002,07:00-09:00,,896,9,227,,1,95,2873,,1017,77,38,32,144,3,96,14,10,46,5,49.2767663921058,-123.099847452703,CLEAR 
vancouver/190601,MAIN AND PRIOR,190601,Tuesday August 27 2002,07:50-08:50,,507,5,128,,0,47,1583,,550,42,19,17,68,2,53,9,5,27,2,49.2767663921058,-123.099847452703,CLEAR 
vancouver/190601,MAIN AND PRIOR,190601,Tuesday August 27 2002,15:30-17:30,,1650,4,174,,,82,1890,,1621,165,69,66,232,9,280,38,8,27,33,49.2767663921058,-123.099847452703,CLEAR 
vancouver/190601,MAIN AND PRIOR,190601,Tuesday August 27 2002,15:55-16:55,,924,1,101,,,51,1052,,929,95,43,35,127,4,163,22,3,19,18,49.2767663921058,-123.099847452703,CLEAR 
vancouver/190601,MAIN AND PRIOR,190601,Wednesday July 02 1997,07:00-09:00,,977,13,272,,,121,2993,,1108,56,50,20,167,6,107,14,3,51,6,49.2767663921058,-123.099847452703,CLEAR 
vancouver/190601,MAIN AND PRIOR,190601,Wednesday July 02 1997,07:55-08:55,,534,9,143,,,65,1619,,603,36,33,9,93,4,52,10,2,26,3,49.2767663921058,-123.099847452703,CLEAR 
vancouver/190601,MAIN AND PRIOR,190601,Wednesday July 02 1997,15:30-17:30,,2076,,215,,,135,2447,,1954,188,108,81,448,5,280,40,10,32,30,49.2767663921058,-123.099847452703,CLEAR 
vancouver/190601,MAIN AND PRIOR,190601,Wednesday July 02 1997,16:20-17:20,,1069,,108,,,68,1223,,1037,105,68,33,235,1,146,18,4,12,12,49.2767663921058,-123.099847452703,CLEAR 
vancouver/190630,MAIN AND TERMINAL,190630,Thursday July 13 1995,07:00-09:00,110,1475,553,1028,1676,442,217,2332,121,100,977,73,121,177,35,189,11,34,34,11,49.2727762969897,-123.100028035364,CLOUDY 
vancouver/190630,MAIN AND TERMINAL,190630,Thursday July 13 1995,07:55-08:55,65,841,340,528,852,228,121,1262,65,62,589,48,67,102,20,92,8,24,19,7,49.2727762969897,-123.100028035364,CLOUDY 
vancouver/190630,MAIN AND TERMINAL,190630,Thursday July 13 1995,15:30-17:30,132,3055,770,711,1728,490,345,2012,218,285,1473,108,254,233,82,349,34,24,26,18,49.2727762969897,-123.100028035364,CLOUDY 
vancouver/190630,MAIN AND TERMINAL,190630,Thursday July 13 1995,16:15-17:15,73,1563,390,389,886,255,157,1049,115,147,738,55,107,113,46,176,13,12,12,9,49.2727762969897,-123.100028035364,CLOUDY 
vancouver/190630,MAIN AND TERMINAL,190630,Thursday June 12 1997,07:00-09:00,143,1530,556,976,1763,449,226,2300,162,140,1043,66,164,224,39,167,9,23,52,19,49.2727762969897,-123.100028035364,CLOUDY 
vancouver/190630,MAIN AND TERMINAL,190630,Thursday June 12 1997,07:40-08:40,90,826,282,494,947,245,103,1309,83,79,568,33,87,150,18,82,5,12,40,9,49.2727762969897,-123.100028035364,CLOUDY 
vancouver/190630,MAIN AND TERMINAL,190630,Thursday June 12 1997,15:30-17:30,158,2920,751,688,1678,505,344,1990,229,320,1350,97,312,277,33,293,35,23,30,26,49.2727762969897,-123.100028035364,CLOUDY 
vancouver/190630,MAIN AND TERMINAL,190630,Thursday June 12 1997,16:25-17:25,78,1556,377,344,867,247,162,1016,127,165,684,49,136,158,22,150,22,14,20,17,49.2727762969897,-123.100028035364,CLOUDY 
vancouver/190630,MAIN AND TERMINAL,190630,Tuesday July 11 2000,07:00-09:00,113,1332,432,717,1692,353,274,2262,111,116,894,47,216,166,,199,10,19,59,11,49.2727762969897,-123.100028035364,CLOUDY 
vancouver/190630,MAIN AND TERMINAL,190630,Tuesday July 11 2000,07:50-08:50,62,742,236,411,960,204,163,1212,70,71,516,27,124,99,,107,4,13,34,6,49.2727762969897,-123.100028035364,CLOUDY 
vancouver/190630,MAIN AND TERMINAL,190630,Tuesday July 11 2000,15:30-17:30,148,2504,598,416,1561,458,340,1830,259,268,1293,94,393,161,39,495,30,14,36,36,49.2727762969897,-123.100028035364,CLOUDY 
vancouver/190630,MAIN AND TERMINAL,190630,Tuesday July 11 2000,16:25-17:25,69,1331,305,176,894,234,160,919,155,169,616,49,179,62,25,237,17,7,16,19,49.2727762969897,-123.100028035364,CLOUDY 
vancouver/190630,MAIN AND TERMINAL,190630,Wednesday August 14 2002,07:00-09:00,134,1416,415,626,1190,275,306,2275,137,127,680,28,188,152,31,173,20,25,36,27,49.2727762969897,-123.100028035364,CLEAR 
vancouver/190630,MAIN AND TERMINAL,190630,Wednesday August 14 2002,07:45-08:45,80,741,235,344,600,135,161,1310,74,62,383,12,93,86,17,88,11,16,24,13,49.2727762969897,-123.100028035364,CLEAR 
